Time,Var,Value,EPU
W_201929,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.009189141,GOM
W_201929,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.009620229,GB
W_201929,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.008069486,MAB
W_201930,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.002874943,GOM
W_201930,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01176062,GB
W_201930,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.001708444,MAB
W_201931,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.006338544,GOM
W_201931,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01437209,GB
W_201931,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01198261,MAB
W_201932,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.004631534,GOM
W_201932,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01350911,GB
W_201932,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.02838744,MAB
W_201933,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.001269822,GOM
W_201933,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.02095878,GB
W_201933,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01800658,MAB
W_201934,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.001466912,GOM
W_201934,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01948393,GB
W_201934,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.0115644,MAB
W_201935,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.002598939,GOM
W_201935,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.02599941,GB
W_201935,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01518043,MAB
W_201936,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01173637,GOM
W_201936,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01774513,GB
W_201936,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01069912,MAB
W_201937,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.008551394,GOM
W_201937,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.001669864,GB
W_201937,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.00325472,MAB
W_201938,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.007304918,GOM
W_201938,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.007076274,GB
W_201938,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.005811871,MAB
W_201939,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.006585577,GOM
W_201939,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.00097545,GB
W_201939,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.004342914,MAB
W_201940,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01221876,GOM
W_201940,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01039774,GB
W_201940,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01986196,MAB
W_201941,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.005277766,GOM
W_201941,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01183426,GB
W_201941,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.009390596,MAB
W_201942,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.009810987,GOM
W_201942,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01141061,GB
W_201942,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.007633141,MAB
W_201943,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01448065,GOM
W_201943,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.00148514,GB
W_201943,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.009959801,MAB
W_201944,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.009009024,GOM
W_201944,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.009495687,GB
W_201944,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.001668102,MAB
W_201945,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01643697,GOM
W_201945,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.02069118,GB
W_201945,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.000546432,MAB
W_201946,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.000230787,GOM
W_201946,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01811402,GB
W_201946,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,3.20E-05,MAB
W_201947,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.005696409,GOM
W_201947,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01022831,GB
W_201947,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.00116304,MAB
W_201948,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01384477,GOM
W_201948,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.004332427,GB
W_201948,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.001024361,MAB
W_201949,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01477491,GOM
W_201949,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.001966475,GB
W_201949,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.007971143,MAB
W_201950,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01969235,GOM
W_201950,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.007172376,GB
W_201950,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01046161,MAB
W_201951,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.02047087,GOM
W_201951,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.001041958,GB
W_201951,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.004869712,MAB
W_201952,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.00198579,GOM
W_201952,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.004618261,GB
W_201952,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.003143855,MAB
W_202001,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.003671908,GOM
W_202001,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01478143,GB
W_202001,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01260703,MAB
W_202002,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.005663395,GOM
W_202002,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01096473,GB
W_202002,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.000579794,MAB
W_202003,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.00976868,GOM
W_202003,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.001069542,GB
W_202003,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.00149522,MAB
W_202004,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.00303423,GOM
W_202004,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.003259968,GB
W_202004,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.002861222,MAB
W_202005,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.002418364,GOM
W_202005,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.003020616,GB
W_202005,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.002894671,MAB
W_202006,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.001882936,GOM
W_202006,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.009960325,GB
W_202006,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.00199556,MAB
W_202007,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.000447385,GOM
W_202007,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.003383013,GB
W_202007,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01360805,MAB
W_202008,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.000780543,GOM
W_202008,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.005405101,GB
W_202008,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01774417,MAB
W_202009,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.002774765,GOM
W_202009,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.002001998,GB
W_202009,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.00768778,MAB
W_202010,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.001668403,GOM
W_202010,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.004068375,GB
W_202010,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.00573007,MAB
W_202011,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.000856289,GOM
W_202011,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.001212598,GB
W_202011,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.007974031,MAB
W_202012,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.004634035,GOM
W_202012,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.006780222,GB
W_202012,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01976088,MAB
W_202013,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.003232543,GOM
W_202013,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01508403,GB
W_202013,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.018363,MAB
W_202014,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01342419,GOM
W_202014,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.03238112,GB
W_202014,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.02519276,MAB
W_202015,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01101162,GOM
W_202015,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01436393,GB
W_202015,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01024667,MAB
W_202016,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.002297392,GOM
W_202016,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.001981372,GB
W_202016,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.008120522,MAB
W_202017,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.007105037,GOM
W_202017,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.007060777,GB
W_202017,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.002614354,MAB
W_202018,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01958082,GOM
W_202018,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.002507819,GB
W_202018,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.00450227,MAB
W_202019,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.00359977,GOM
W_202019,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.005724154,GB
W_202019,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01277009,MAB
W_202020,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.02433159,GOM
W_202020,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01277758,GB
W_202020,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01183886,MAB
W_202021,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.00523964,GOM
W_202021,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01334041,GB
W_202021,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01377823,MAB
W_202022,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.004481766,GOM
W_202022,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.003981194,GB
W_202022,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.007830448,MAB
W_202023,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01109597,GOM
W_202023,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.00203283,GB
W_202023,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.000451628,MAB
W_202024,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.006467043,GOM
W_202024,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.001769699,GB
W_202024,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.000992036,MAB
W_202025,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01585221,GOM
W_202025,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01074732,GB
W_202025,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.008186108,MAB
W_202026,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.0130861,GOM
W_202026,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.008825119,GB
W_202026,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.008176631,MAB
W_202027,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01461858,GOM
W_202027,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.0216705,GB
W_202027,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.009513674,MAB
W_202028,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.008573675,GOM
W_202028,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.04306445,GB
W_202028,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.004266312,MAB
W_202029,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.004321057,GOM
W_202029,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.03824179,GB
W_202029,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.006822866,MAB
W_202030,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01064485,GOM
W_202030,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.03424209,GB
W_202030,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.008236976,MAB
W_202031,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.001071709,GOM
W_202031,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01533219,GB
W_202031,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.003411005,MAB
W_202032,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01214881,GOM
W_202032,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.03266204,GB
W_202032,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.005372267,MAB
W_202033,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.0198418,GOM
W_202033,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.03968822,GB
W_202033,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.02541939,MAB
W_202034,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01992596,GOM
W_202034,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.02220914,GB
W_202034,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.04808838,MAB
W_202035,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.005872929,GOM
W_202035,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.002977937,GB
W_202035,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.03737364,MAB
W_202036,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01758508,GOM
W_202036,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.002205549,GB
W_202036,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.04786413,MAB
W_202037,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.02544756,GOM
W_202037,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01952631,GB
W_202037,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.04218524,MAB
W_202038,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.0164382,GOM
W_202038,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01510178,GB
W_202038,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01313933,MAB
W_202039,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01418231,GOM
W_202039,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.00576997,GB
W_202039,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01886063,MAB
W_202040,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01930049,GOM
W_202040,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.002669326,GB
W_202040,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.003427539,MAB
W_202041,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.0286788,GOM
W_202041,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.006805922,GB
W_202041,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.006169784,MAB
W_202042,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.002489954,GOM
W_202042,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.005515117,GB
W_202042,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.004036804,MAB
W_202043,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.02187134,GOM
W_202043,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.02303559,GB
W_202043,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.02380522,MAB
W_202044,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.0327222,GOM
W_202044,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01870727,GB
W_202044,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01678704,MAB
W_202045,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.00284239,GOM
W_202045,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.007635362,GB
W_202045,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01257974,MAB
W_202046,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.03127884,GOM
W_202046,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.006372579,GB
W_202046,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.02385057,MAB
W_202047,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.02681924,GOM
W_202047,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.005885799,GB
W_202047,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.0167044,MAB
W_202048,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.05151736,GOM
W_202048,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01749544,GB
W_202048,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.001707902,MAB
W_202049,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.04053142,GOM
W_202049,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01752199,GB
W_202049,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.009689654,MAB
W_202050,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.04662302,GOM
W_202050,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.02484914,GB
W_202050,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.006199752,MAB
W_202051,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.0290108,GOM
W_202051,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.0008219,GB
W_202051,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.001237977,MAB
W_202052,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01881273,GOM
W_202052,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.004601986,GB
W_202052,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.000618328,MAB
W_202101,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01574609,GOM
W_202101,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.002580552,GB
W_202101,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.000390987,MAB
W_202102,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.02032579,GOM
W_202102,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01894333,GB
W_202102,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.000745515,MAB
W_202103,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01897234,GOM
W_202103,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.000659721,GB
W_202103,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01593946,MAB
W_202104,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01622324,GOM
W_202104,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01822077,GB
W_202104,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01530231,MAB
W_202105,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.001027499,GOM
W_202105,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01123114,GB
W_202105,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01988263,MAB
W_202106,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.009024993,GOM
W_202106,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.004101257,GB
W_202106,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.005710412,MAB
W_202107,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.001875623,GOM
W_202107,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.003058174,GB
W_202107,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.001428808,MAB
W_202108,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.007800378,GOM
W_202108,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.002677665,GB
W_202108,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.002842468,MAB
W_202109,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.00399329,GOM
W_202109,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01060789,GB
W_202109,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-1.58E-05,MAB
W_202110,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.003978323,GOM
W_202110,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.008763246,GB
W_202110,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.005742102,MAB
W_202111,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01744953,GOM
W_202111,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.001711515,GB
W_202111,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.005482276,MAB
W_202112,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01202675,GOM
W_202112,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01079313,GB
W_202112,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.005907889,MAB
W_202113,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.01750569,GOM
W_202113,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.002480195,GB
W_202113,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01276533,MAB
W_202114,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.007405026,GOM
W_202114,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01026488,GB
W_202114,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.009526668,MAB
W_202115,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.0260343,GOM
W_202115,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.02530244,GB
W_202115,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01562711,MAB
W_202116,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.04477749,GOM
W_202116,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.04116689,GB
W_202116,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.02200524,MAB
W_202117,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.03934479,GOM
W_202117,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.0275139,GB
W_202117,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.0149059,MAB
W_202118,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01270257,GOM
W_202118,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.008847806,GB
W_202118,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01660244,MAB
W_202119,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.02831613,GOM
W_202119,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.000220606,GB
W_202119,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.02012799,MAB
W_202120,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.04917571,GOM
W_202120,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01266071,GB
W_202120,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01891589,MAB
W_202121,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.03101336,GOM
W_202121,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01262701,GB
W_202121,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.01412212,MAB
W_202122,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,-0.007937887,GOM
W_202122,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.001156745,GB
W_202122,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.003491401,MAB
W_202123,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.003817118,GOM
W_202123,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.00903455,GB
W_202123,WEEKLY_PSC_FPICO_DIFFERENCE_ANOMALY,0.001690944,MAB
