"","Time","Var","Value","EPU","Units"
"254","W_199908","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.0426469,"GB",NA
"255","W_199908","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.0135132,"MAB",NA
"256","W_199909","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.006071848,"GOM",NA
"257","W_199909","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.02271348,"GB",NA
"258","W_199909","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.002497751,"MAB",NA
"259","W_199910","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01808592,"GOM",NA
"260","W_199910","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.02806151,"GB",NA
"261","W_199910","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01185775,"MAB",NA
"262","W_199911","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01531655,"GOM",NA
"263","W_199911","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01995753,"GB",NA
"264","W_199911","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01574776,"MAB",NA
"265","W_199912","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01665904,"GOM",NA
"266","W_199912","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01903099,"GB",NA
"267","W_199912","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01869665,"MAB",NA
"268","W_199913","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01730859,"GOM",NA
"269","W_199913","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01703122,"GB",NA
"270","W_199913","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.02113894,"MAB",NA
"271","W_199914","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.001441794,"GOM",NA
"272","W_199914","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.002672153,"GB",NA
"273","W_199914","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01538793,"MAB",NA
"274","W_199915","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.006652041,"GOM",NA
"275","W_199915","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.0003696761,"GB",NA
"276","W_199915","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.004896974,"MAB",NA
"277","W_199916","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.004083626,"GOM",NA
"278","W_199916","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.009405448,"GB",NA
"279","W_199916","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01458328,"MAB",NA
"280","W_199917","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.02325938,"GOM",NA
"281","W_199917","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.0199543,"GB",NA
"282","W_199917","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.00314707,"MAB",NA
"283","W_199918","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.03272417,"GOM",NA
"284","W_199918","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01676812,"GB",NA
"285","W_199918","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.004096352,"MAB",NA
"286","W_199919","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01410012,"GOM",NA
"287","W_199919","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.006994693,"GB",NA
"288","W_199919","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.004531213,"MAB",NA
"289","W_199920","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02165126,"GOM",NA
"290","W_199920","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01857386,"GB",NA
"291","W_199920","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.005600135,"MAB",NA
"292","W_199921","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01138684,"GOM",NA
"293","W_199921","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.02150209,"GB",NA
"294","W_199921","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.008477914,"MAB",NA
"295","W_199922","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02180342,"GOM",NA
"296","W_199922","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.003034526,"GB",NA
"297","W_199922","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.03191571,"MAB",NA
"298","W_199923","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02934678,"GOM",NA
"299","W_199923","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02478105,"GB",NA
"300","W_199923","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.03876698,"MAB",NA
"301","W_199924","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02703502,"GOM",NA
"302","W_199924","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01112223,"GB",NA
"303","W_199924","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02778826,"MAB",NA
"304","W_199925","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.03981593,"GOM",NA
"305","W_199925","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01400562,"GB",NA
"306","W_199925","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.03174384,"MAB",NA
"307","W_199926","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.03710506,"GOM",NA
"308","W_199926","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.03244454,"GB",NA
"309","W_199926","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.005118727,"MAB",NA
"310","W_199927","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.00555027,"GOM",NA
"311","W_199927","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02411914,"GB",NA
"312","W_199927","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.004538987,"MAB",NA
"313","W_199928","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.03189322,"GOM",NA
"314","W_199928","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.004046407,"GB",NA
"315","W_199928","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.005202948,"MAB",NA
"316","W_199929","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.0226837,"GOM",NA
"317","W_199929","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01849971,"GB",NA
"318","W_199929","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.008572914,"MAB",NA
"319","W_199930","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.004806979,"GOM",NA
"320","W_199930","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02566418,"GB",NA
"321","W_199930","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.003337293,"MAB",NA
"322","W_199931","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.02563272,"GOM",NA
"323","W_199931","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.000166735,"GB",NA
"324","W_199931","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.002355617,"MAB",NA
"325","W_199932","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.05115858,"GOM",NA
"326","W_199932","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.0079697,"GB",NA
"327","W_199932","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.00318217,"MAB",NA
"328","W_199933","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.06346615,"GOM",NA
"329","W_199933","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.001444144,"GB",NA
"330","W_199933","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.009695294,"MAB",NA
"331","W_199934","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.009173523,"GOM",NA
"332","W_199934","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.006062553,"GB",NA
"333","W_199934","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.004147475,"MAB",NA
"334","W_199935","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.009150914,"GOM",NA
"335","W_199935","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.00497264,"GB",NA
"336","W_199935","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01519608,"MAB",NA
"337","W_199936","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01456002,"GOM",NA
"338","W_199936","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.006367066,"GB",NA
"339","W_199936","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.0007132937,"MAB",NA
"340","W_199937","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.03082447,"GOM",NA
"341","W_199937","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01908578,"GB",NA
"342","W_199937","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.001030015,"MAB",NA
"343","W_199938","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.0509296,"GOM",NA
"344","W_199938","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.0362725,"GB",NA
"345","W_199938","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.0002649644,"MAB",NA
"346","W_199939","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.03191326,"GOM",NA
"347","W_199939","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01620892,"GB",NA
"348","W_199939","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.002225091,"MAB",NA
"349","W_199940","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.0230666,"GOM",NA
"350","W_199940","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01256383,"GB",NA
"351","W_199940","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.002188623,"MAB",NA
"352","W_199941","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.04497296,"GOM",NA
"353","W_199941","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.008757501,"GB",NA
"354","W_199941","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.001825744,"MAB",NA
"355","W_199942","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01299012,"GOM",NA
"356","W_199942","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.0176644,"GB",NA
"357","W_199942","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.007067022,"MAB",NA
"358","W_199943","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01346512,"GOM",NA
"359","W_199943","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02256661,"GB",NA
"360","W_199943","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.009064806,"MAB",NA
"361","W_199944","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.02730328,"GOM",NA
"362","W_199944","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02218162,"GB",NA
"363","W_199944","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.009971783,"MAB",NA
"364","W_199945","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.03546236,"GOM",NA
"365","W_199945","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.03382669,"GB",NA
"366","W_199945","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01380274,"MAB",NA
"367","W_199946","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02554216,"GOM",NA
"368","W_199946","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.07713042,"GB",NA
"369","W_199946","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01421918,"MAB",NA
"370","W_199947","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.0149551,"GOM",NA
"371","W_199947","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.04646039,"GB",NA
"372","W_199947","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.0172221,"MAB",NA
"373","W_199948","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.004100785,"GOM",NA
"374","W_199948","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.03756889,"GB",NA
"375","W_199948","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.003368458,"MAB",NA
"376","W_199949","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02123563,"GOM",NA
"377","W_199949","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02819086,"GB",NA
"378","W_199949","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02498539,"MAB",NA
"379","W_199950","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01949667,"GOM",NA
"380","W_199950","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.03550685,"GB",NA
"381","W_199950","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01794045,"MAB",NA
"382","W_199951","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01129361,"GOM",NA
"383","W_199951","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.03271085,"GB",NA
"384","W_199951","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02256754,"MAB",NA
"385","W_199952","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01138791,"GOM",NA
"386","W_199952","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01300268,"GB",NA
"387","W_199952","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.03101873,"MAB",NA
"388","W_200001","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.0163462,"GOM",NA
"389","W_200001","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01471274,"GB",NA
"390","W_200001","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.03834017,"MAB",NA
"391","W_200002","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.015542,"GOM",NA
"392","W_200002","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01673501,"GB",NA
"393","W_200002","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.0394519,"MAB",NA
"394","W_200003","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01513016,"GOM",NA
"395","W_200003","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01783885,"GB",NA
"396","W_200003","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02052935,"MAB",NA
"397","W_200004","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.0235917,"GOM",NA
"398","W_200004","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",NA,"GB",NA
"399","W_200004","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.007886735,"MAB",NA
"400","W_200005","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01563702,"GOM",NA
"401","W_200005","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.009139818,"GB",NA
"402","W_200005","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01550152,"MAB",NA
"403","W_200006","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01214822,"GOM",NA
"404","W_200006","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.009728842,"GB",NA
"405","W_200006","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02381206,"MAB",NA
"406","W_200007","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01877597,"GOM",NA
"407","W_200007","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.00195954,"GB",NA
"408","W_200007","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01351912,"MAB",NA
"409","W_200008","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01726656,"GOM",NA
"410","W_200008","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.00284399,"GB",NA
"411","W_200008","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.008546021,"MAB",NA
"412","W_200009","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01530221,"GOM",NA
"413","W_200009","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02450005,"GB",NA
"414","W_200009","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01931771,"MAB",NA
"415","W_200010","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.007912144,"GOM",NA
"416","W_200010","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.006224461,"GB",NA
"417","W_200010","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01899117,"MAB",NA
"418","W_200011","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.001018315,"GOM",NA
"419","W_200011","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01044306,"GB",NA
"420","W_200011","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02175122,"MAB",NA
"421","W_200012","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.00737418,"GOM",NA
"422","W_200012","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.02067782,"GB",NA
"423","W_200012","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01593099,"MAB",NA
"424","W_200013","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.0121845,"GOM",NA
"425","W_200013","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.0007590122,"GB",NA
"426","W_200013","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.0102518,"MAB",NA
"427","W_200014","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.03128535,"GOM",NA
"428","W_200014","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.02040516,"GB",NA
"429","W_200014","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.005601859,"MAB",NA
"430","W_200015","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.001270696,"GOM",NA
"431","W_200015","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.000358223,"GB",NA
"432","W_200015","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01157138,"MAB",NA
"433","W_200016","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01831337,"GOM",NA
"434","W_200016","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01874048,"GB",NA
"435","W_200016","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.003891397,"MAB",NA
"436","W_200017","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.06455785,"GOM",NA
"437","W_200017","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.05605848,"GB",NA
"438","W_200017","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.02240716,"MAB",NA
"439","W_200018","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02580676,"GOM",NA
"440","W_200018","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01335834,"GB",NA
"441","W_200018","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.02574363,"MAB",NA
"442","W_200019","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01158481,"GOM",NA
"443","W_200019","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01777791,"GB",NA
"444","W_200019","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.00830539,"MAB",NA
"445","W_200020","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.03579765,"GOM",NA
"446","W_200020","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01352954,"GB",NA
"447","W_200020","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.02169733,"MAB",NA
"448","W_200021","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.04457729,"GOM",NA
"449","W_200021","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.008875014,"GB",NA
"450","W_200021","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.03955637,"MAB",NA
"451","W_200022","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.03545809,"GOM",NA
"452","W_200022","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01391821,"GB",NA
"453","W_200022","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.04600289,"MAB",NA
"454","W_200023","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.02992083,"GOM",NA
"455","W_200023","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01584143,"GB",NA
"456","W_200023","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.05878184,"MAB",NA
"457","W_200024","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.0240843,"GOM",NA
"458","W_200024","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.009511042,"GB",NA
"459","W_200024","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01755227,"MAB",NA
"460","W_200025","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.009948526,"GOM",NA
"461","W_200025","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01725528,"GB",NA
"462","W_200025","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.0134765,"MAB",NA
"463","W_200026","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.004528888,"GOM",NA
"464","W_200026","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.005445684,"GB",NA
"465","W_200026","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.005965401,"MAB",NA
"466","W_200027","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.009998456,"GOM",NA
"467","W_200027","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.02909471,"GB",NA
"468","W_200027","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.006971375,"MAB",NA
"469","W_200028","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.0007316575,"GOM",NA
"470","W_200028","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.0505243,"GB",NA
"471","W_200028","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.009657035,"MAB",NA
"472","W_200029","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.001861691,"GOM",NA
"473","W_200029","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.04888579,"GB",NA
"474","W_200029","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.00185355,"MAB",NA
"475","W_200030","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01096397,"GOM",NA
"476","W_200030","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.09344624,"GB",NA
"477","W_200030","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.008077671,"MAB",NA
"478","W_200031","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.07532409,"GOM",NA
"479","W_200031","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.04910998,"GB",NA
"480","W_200031","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-3.973992e-05,"MAB",NA
"481","W_200032","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01370946,"GOM",NA
"482","W_200032","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.03776479,"GB",NA
"483","W_200032","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.002373039,"MAB",NA
"484","W_200033","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.00188949,"GOM",NA
"485","W_200033","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.04005143,"GB",NA
"486","W_200033","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.00717851,"MAB",NA
"487","W_200034","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.004791006,"GOM",NA
"488","W_200034","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.03374714,"GB",NA
"489","W_200034","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.003236338,"MAB",NA
"490","W_200035","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.003266895,"GOM",NA
"491","W_200035","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.008389363,"GB",NA
"492","W_200035","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.007014842,"MAB",NA
"493","W_200036","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.0184485,"GOM",NA
"494","W_200036","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01742665,"GB",NA
"495","W_200036","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.002798153,"MAB",NA
"496","W_200037","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.01703824,"GOM",NA
"497","W_200037","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.02359892,"GB",NA
"498","W_200037","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.006111603,"MAB",NA
"499","W_200038","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.00053323,"GOM",NA
"500","W_200038","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.008414119,"GB",NA
"501","W_200038","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.001856525,"MAB",NA
"502","W_200039","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.0228392,"GOM",NA
"503","W_200039","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.008411738,"GB",NA
"504","W_200039","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.007129591,"MAB",NA
"505","W_200040","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.0197909,"GOM",NA
"506","W_200040","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.01813505,"GB",NA
"507","W_200040","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",0.003705958,"MAB",NA
"508","W_200041","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.02253791,"GOM",NA
"509","W_200041","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.04103168,"GB",NA
"510","W_200041","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.005019897,"MAB",NA
"511","W_200042","WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY",-0.03742139,"GOM",NA
